,ConflictID,ConflictCode,Year,Country,SideA,SideA2nd,SideB,SideB2nd,SideBID,Strategic,StrategicSIDE,ChildSoldier,ChildSoldierSide,CS_Side,CS_SideB_ID,SexExploitForcedMarriage,SexExploitForcedMarriageSide,SexFM_SideB_ID,SexFM_Side,Trafficking,TraffickingSide,Traf_Side,ForcedLabour,ForcedLabourSIDE,Forced_Side,Incomp,Terr,Int,CumInt,Type,Startdate,Startprec,Startdate2,Startprec2,EpEnd,EpEndDate,EpEndPrec,Duration,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
581,347,57,2009,India,Government of India,,"KCP, PREPAK, UNLF",,"317, 318, 315",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Manipur,1,1,3,1979-04-26,1,2003-08-23,1,1,2009-12-28,1.0,11204.0,750,,,,750,3,17.1
582,364,64,2009,India,Government of India,,Kashmir insurgents,,325,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,,750,,,,750,3,17.1
583,365,65,2009,India,Government of India,,ULFA,,326,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Assam,1,1,3,1983-12-31,5,1994-12-31,5,0,,,,750,,,,750,3,17.1
584,421,121,2009,India,Government of India,,NDFB - RD,,1066,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Bodoland,1,0,3,1989-02-16,1,2009-06-11,1,0,,,,750,,,,750,3,17.1
585,227,9,2010,India,Government of India,,CPI-Maoist,,195,0,.,1,SIDE A + B,3,.  ,2,SIDE A + B ,.  ,3,0,.,.,0,.,.,2,,1,1,3,1948-05-01,1,1996-04-03,1,0,,,,750,,,,750,3,17.1
586,364,64,2010,India,Government of India,,Kashmir insurgents,,325,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,,750,,,,750,3,17.1
587,365,65,2010,India,Government of India,,ULFA,,326,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Assam,1,1,3,1983-12-31,5,1994-12-31,5,1,2010-10-16,1.0,9786.0,750,,,,750,3,17.1
588,421,121,2010,India,Government of India,,NDFB - RD,,1066,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Bodoland,1,0,3,1989-02-16,1,2009-06-11,1,1,2010-11-08,1.0,7935.0,750,,,,750,3,17.1
589,227,9,2011,India,Government of India,,CPI-Maoist,,195,0,.,1,SIDE B,2,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,1,1,3,1948-05-01,1,1996-04-03,1,0,,,,750,,,,750,3,17.1
590,364,64,2011,India,Government of India,,Kashmir insurgents,,325,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,,750,,,,750,3,17.1
591,227,9,2012,India,Government of India,,CPI-Maoist,,195,0,.,1,SIDE B,2,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,1,1,3,1948-05-01,1,1996-04-03,1,0,,,,750,,,,750,3,17.1
592,364,64,2012,India,Government of India,,Kashmir insurgents,,325,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,,750,,,,750,3,17.1
593,11342,135,2012,India,Government of India,,GNLA,,1163,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Garoland,1,0,3,2010-06-27,1,2012-11-15,1,1,2012-12-21,1.0,908.0,750,,,,750,3,17.1
594,227,9,2013,India,Government of India,,CPI-Maoist,,195,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1948-05-01,1,1996-04-03,1,0,,,,750,,,,750,3,17.1
595,364,64,2013,India,Government of India,,Kashmir insurgents,,325,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,,750,,,,750,3,17.1
596,421,121,2013,India,Government of India,,NDFB-S,,5826,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Bodoland,1,0,3,1989-02-16,1,2013-12-11,1,0,,,,750,,,,750,3,17.1
597,218,3,2014,"India, Pakistan",Government of India,,Government of Pakistan,,142,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,2,1948-12-31,5,2014-10-06,2,0,,,,750,,770,,"750, 770",3,17.1
598,227,9,2014,India,Government of India,,CPI-Maoist,,195,0,.,2,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1948-05-01,1,1996-04-03,1,0,,,,750,,,,750,3,17.1
599,364,64,2014,India,Government of India,,Kashmir insurgents,,325,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,,750,,,,750,3,17.1
600,421,121,2014,India,Government of India,,NDFB-S,,5826,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Bodoland,1,0,3,1989-02-16,1,2013-12-11,1,1,2014-12-31,5.0,9449.0,750,,,,750,3,17.1
601,11342,135,2014,India,Government of India,,GNLA,,1163,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Garoland,1,0,3,2010-06-27,1,2014-11-20,1,1,2014-11-27,1.0,1614.0,750,,,,750,3,17.1
602,218,3,2015,"India, Pakistan",Government of India,,Government of Pakistan,,142,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,2,1948-12-31,5,2014-10-06,2,0,,,,750,,770,,"750, 770",3,17.1
603,227,9,2015,India,Government of India,,CPI-Maoist,,195,0,.,1,SIDE B,2,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,1,1,3,1948-05-01,1,1996-04-03,1,0,,,,750,,,,750,3,17.1
604,364,64,2015,India,Government of India,,Kashmir insurgents,,325,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,0,,,,750,,,,750,3,17.1
605,13653,163,2015,India,Government of India,,UNLFW,,6320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Western South East Asia,1,0,3,2015-04-19,1,2015-06-04,1,0,,,,750,,,,750,3,17.1
606,218,3,2016,"India, Pakistan",Government of India,,Government of Pakistan,,142,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,2,1948-12-31,5,2014-10-06,2,1,2016-12-30,1.0,24836.0,750,,770,,"750, 770",3,17.1
607,227,9,2016,India,Government of India,,CPI-Maoist,,195,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1948-05-01,1,1996-04-03,1,1,2016-12-23,1.0,25073.0,750,,,,750,3,17.1
608,364,64,2016,India,Government of India,,Kashmir insurgents,,325,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kashmir,1,1,3,1984-02-06,1,1990-02-12,1,1,2016-12-17,1.0,12003.0,750,,,,750,3,17.1
609,13653,163,2016,India,Government of India,,UNLFW,,6320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Western South East Asia,1,0,3,2015-04-19,1,2015-06-04,1,1,2016-12-31,1.0,622.0,750,,,,750,3,17.1
610,366,66,1990,Indonesia,Government of Indonesia,,GAM,,327,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Aceh,1,0,3,1989-05-02,3,1990-06-06,1,0,,,,850,,,,850,3,17.1
611,366,66,1991,Indonesia,Government of Indonesia,,GAM,,327,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Aceh,1,0,3,1989-05-02,3,1990-06-06,1,1,1991-12-28,1.0,970.0,850,,,,850,3,17.1
612,330,47,1992,Indonesia,Government of Indonesia,,Fretilin,,290,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,East Timor,1,1,3,1975-12-07,1,1992-12-15,2,1,1992-12-15,2.0,6218.0,850,,,,850,3,17.1
613,330,47,1997,Indonesia,Government of Indonesia,,Fretilin,,290,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,East Timor,1,1,3,1975-12-07,1,1997-05-31,1,0,,,,850,,,,850,3,17.1
614,330,47,1998,Indonesia,Government of Indonesia,,Fretilin,,290,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,East Timor,1,1,3,1975-12-07,1,1997-05-31,1,0,,,,850,,,,850,3,17.1
615,330,47,1999,Indonesia,Government of Indonesia,,Fretilin,,290,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,East Timor,1,1,3,1975-12-07,1,1997-05-31,1,1,1999-09-22,1.0,8690.0,850,,,,850,3,17.1
616,366,66,1999,Indonesia,Government of Indonesia,,GAM,,327,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Aceh,1,0,3,1989-05-02,3,1999-06-01,1,0,,,,850,,,,850,3,17.1
617,366,66,2000,Indonesia,Government of Indonesia,,GAM,,327,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Aceh,1,0,3,1989-05-02,3,1999-06-01,1,0,,,,850,,,,850,3,17.1
618,366,66,2001,Indonesia,Government of Indonesia,,GAM,,327,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Aceh,1,0,3,1989-05-02,3,1999-06-01,1,0,,,,850,,,,850,3,17.1
619,366,66,2002,Indonesia,Government of Indonesia,,GAM,,327,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Aceh,1,1,3,1989-05-02,3,1999-06-01,1,0,,,,850,,,,850,3,17.1
620,366,66,2003,Indonesia,Government of Indonesia,,GAM,,327,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Aceh,1,1,3,1989-05-02,3,1999-06-01,1,0,,,,850,,,,850,3,17.1
621,366,66,2004,Indonesia,Government of Indonesia,,GAM,,327,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Aceh,1,1,3,1989-05-02,3,1999-06-01,1,0,,,,850,,,,850,3,17.1
622,366,66,2005,Indonesia,Government of Indonesia,,GAM,,327,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Aceh,1,1,3,1989-05-02,3,1999-06-01,1,1,2005-10-12,1.0,6007.0,850,,,,850,3,17.1
623,205,1,1990,Iran,Government of Iran,,KDPI,,164,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kurdistan,1,1,3,1946-05-31,3,1990-07-10,2,1,1990-08-17,2.0,16149.0,630,,,,630,2,17.1
624,338,54,1991,Iran,Government of Iran,,MEK,,308,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1972-08-13,1,1991-04-03,3,1,1991-04-03,3.0,6807.0,630,,,,630,2,17.1
625,205,1,1993,Iran,Government of Iran,,KDPI,,164,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kurdistan,1,1,3,1946-05-31,3,1993-09-12,2,1,1993-11-11,1.0,17331.0,630,,,,630,2,17.1
626,338,54,1993,Iran,Government of Iran,,MEK,,308,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1972-08-13,1,1993-04-09,1,1,1993-12-11,1.0,7790.0,630,,,,630,2,17.1
627,205,1,1996,Iran,Government of Iran,,KDPI,,164,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kurdistan,1,1,3,1946-05-31,3,1996-07-28,2,1,1996-07-28,2.0,18321.0,630,,,,630,2,17.1
628,338,54,1997,Iran,Government of Iran,,MEK,,308,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1972-08-13,1,1997-02-18,1,1,1997-11-02,1.0,9212.0,630,,,,630,2,17.1
629,338,54,1999,Iran,Government of Iran,,MEK,,308,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1972-08-13,1,1999-11-25,1,0,,,,630,,,,630,2,17.1
630,338,54,2000,Iran,Government of Iran,,MEK,,308,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1972-08-13,1,1999-11-25,1,0,,,,630,,,,630,2,17.1
631,338,54,2001,Iran,Government of Iran,,MEK,,308,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1972-08-13,1,1999-11-25,1,1,2001-09-16,1.0,10626.0,630,,,,630,2,17.1
632,338,54,2005,Iran,Government of Iran,,PJAK,,309,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1972-08-13,1,2005-08-07,1,0,,,,630,,,,630,2,17.1
633,338,54,2006,Iran,Government of Iran,,"Jondullah, PJAK",,"310, 309",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,2,SIDE B ,2,0,.,.,2,,1,1,3,1972-08-13,1,2005-08-07,1,0,,,,630,,,,630,2,17.1
634,338,54,2007,Iran,Government of Iran,,"Jondullah, PJAK",,"310, 309",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,2,SIDE B ,2,0,.,.,2,,1,1,3,1972-08-13,1,2005-08-07,1,0,,,,630,,,,630,2,17.1
635,338,54,2008,Iran,Government of Iran,,"Jondullah, PJAK",,"310, 309",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,2,SIDE B ,2,0,.,.,2,,1,1,3,1972-08-13,1,2005-08-07,1,0,,,,630,,,,630,2,17.1
636,338,54,2009,Iran,Government of Iran,,"Jondullah, PJAK",,"310, 309",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,2,SIDE B ,2,0,.,.,2,,1,1,3,1972-08-13,1,2005-08-07,1,0,,,,630,,,,630,2,17.1
637,338,54,2010,Iran,Government of Iran,,Jondullah,,310,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,2,SIDE B ,2,0,.,.,2,,1,1,3,1972-08-13,1,2005-08-07,1,0,,,,630,,,,630,2,17.1
638,338,54,2011,Iran,Government of Iran,,PJAK,,309,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1972-08-13,1,2005-08-07,1,1,2011-12-27,1.0,14380.0,630,,,,630,2,17.1
639,271,23,1989,Iraq,Government of Iraq,,"KDP, PUK",,"260, 261",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kurdistan,1,1,3,1961-12-31,3,1973-07-31,3,0,,,,645,,,,645,2,17.1
640,271,23,1990,Iraq,Government of Iraq,,"KDP, PUK",,"260, 261",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kurdistan,1,1,3,1961-12-31,3,1973-07-31,3,0,,,,645,,,,645,2,17.1
641,371,71,1990,"Iraq, Kuwait",Government of Iraq,,Government of Kuwait,,125,0,.,2,SIDE A ,1,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kuwait,2,1,2,1990-08-02,1,1990-08-02,1,0,,,,645,,690,,"645, 690",2,17.1
642,259,16,1991,Iraq,Government of Iraq,,SCIRI,,231,0,.,1,SIDE A ,1,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1958-07-14,1,1991-04-24,1,0,,,,645,,,,645,2,17.1
643,271,23,1991,Iraq,Government of Iraq,,"KDP, PUK",,"260, 261",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kurdistan,2,1,3,1961-12-31,3,1973-07-31,3,0,,,,645,,,,645,2,17.1
644,371,71,1991,"Iraq, Kuwait",Government of Iraq,,Government of Kuwait,"Government of Argentina, Government of Australia, Government of Bahrain, Government of Bangladesh, Government of Belgium, Government of Canada, Government of Czechoslovakia, Government of Denmark, Government of Egypt, Government of France, Government of Greece, Government of Honduras, Government of Italy, Government of Morocco, Government of Netherlands, Government of Niger, Government of Norway, Government of Oman, Government of Pakistan, Government of Portugal, Government of Qatar, Government of Saudi Arabia, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Syria, Government of Turkey, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",125,0,.,2,SIDE A ,1,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kuwait,2,1,2,1990-08-02,1,1990-08-02,1,1,1991-03-01,1.0,211.0,645,,690,"160, 900, 692, 771, 211, 20, 315, 390, 651, 220, 350, 91, 325, 600, 210, 436, 385, 698, 770, 235, 694, 670, 433, 451, 230, 652, 640, 696, 200, 2","645, 690",2,17.1
645,259,16,1992,Iraq,Government of Iraq,,SCIRI,,231,0,.,1,SIDE A ,1,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1958-07-14,1,1991-04-24,1,0,,,,645,,,,645,2,17.1
646,271,23,1992,Iraq,Government of Iraq,,PUK,,261,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kurdistan,1,1,3,1961-12-31,3,1973-07-31,3,1,1992-03-13,1.0,11030.0,645,,,,645,2,17.1
647,259,16,1993,Iraq,Government of Iraq,,SCIRI,,231,0,.,1,SIDE A ,1,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1958-07-14,1,1991-04-24,1,0,,,,645,,,,645,2,17.1
648,259,16,1994,Iraq,Government of Iraq,,SCIRI,,231,0,.,1,SIDE A ,1,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1958-07-14,1,1991-04-24,1,0,,,,645,,,,645,2,17.1
649,259,16,1995,Iraq,Government of Iraq,,SCIRI,,231,0,.,1,SIDE A ,1,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1958-07-14,1,1991-04-24,1,0,,,,645,,,,645,2,17.1
650,271,23,1995,Iraq,Government of Iraq,,PUK,,261,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kurdistan,1,1,3,1961-12-31,3,1995-03-14,1,0,,,,645,,,,645,2,17.1
651,259,16,1996,Iraq,Government of Iraq,,SCIRI,,231,0,.,1,SIDE A ,1,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1958-07-14,1,1991-04-24,1,1,1996-10-25,1.0,13983.0,645,,,,645,2,17.1
652,271,23,1996,Iraq,Government of Iraq,,PUK,,261,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Kurdistan,1,1,3,1961-12-31,3,1995-03-14,1,1,1996-09-30,1.0,12692.0,645,,,,645,2,17.1
653,234,13,1989,Israel,Government of Israel,,"PFLP, PFLP-GC",,"205, 206",0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Palestine,1,1,3,1948-05-15,1,1949-12-31,5,0,,,,666,,,,666,2,17.1
654,234,13,1990,Israel,Government of Israel,,Fatah,,207,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Palestine,1,1,3,1948-05-15,1,1949-12-31,5,0,,,,666,,,,666,2,17.1
655,426,126,1990,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,0,,,,666,,,,666,2,17.1
656,234,13,1991,Israel,Government of Israel,,Fatah,,207,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Palestine,1,1,3,1948-05-15,1,1949-12-31,5,0,,,,666,,,,666,2,17.1
657,426,126,1991,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,0,,,,666,,,,666,2,17.1
658,234,13,1992,Israel,Government of Israel,,Fatah,,207,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Palestine,1,1,3,1948-05-15,1,1949-12-31,5,0,,,,666,,,,666,2,17.1
659,426,126,1992,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,0,,,,666,,,,666,2,17.1
660,234,13,1993,Israel,Government of Israel,,Hamas,,209,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Palestine,1,1,3,1948-05-15,1,1949-12-31,5,0,,,,666,,,,666,2,17.1
661,426,126,1993,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,0,,,,666,,,,666,2,17.1
662,234,13,1994,Israel,Government of Israel,,Hamas,,209,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Palestine,1,1,3,1948-05-15,1,1949-12-31,5,0,,,,666,,,,666,2,17.1
663,426,126,1994,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,0,,,,666,,,,666,2,17.1
664,234,13,1995,Israel,Government of Israel,,PIJ,,208,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Palestine,1,1,3,1948-05-15,1,1949-12-31,5,0,,,,666,,,,666,2,17.1
665,426,126,1995,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,0,,,,666,,,,666,2,17.1
666,234,13,1996,Israel,Government of Israel,,PNA,,210,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Palestine,1,1,3,1948-05-15,1,1949-12-31,5,1,1996-09-30,3.0,17670.0,666,,,,666,2,17.1
667,426,126,1996,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,0,,,,666,,,,666,2,17.1
668,426,126,1997,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,0,,,,666,,,,666,2,17.1
669,426,126,1998,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,0,,,,666,,,,666,2,17.1
670,426,126,1999,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Southern Lebanon,1,0,3,1986-09-30,4,1990-07-10,1,1,1999-12-30,1.0,4839.0,666,,,,666,2,17.1
671,234,13,2000,Israel,Government of Israel,,"Fatah, PNA",,"207, 210",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
672,234,13,2001,Israel,Government of Israel,,"Fatah, Hamas, PFLP, PIJ, PNA",,"207, 209, 205, 208, 210",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
673,234,13,2002,Israel,Government of Israel,,"AMB, Fatah, Hamas, PIJ, PNA",,"211, 207, 209, 208, 210",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
674,234,13,2003,Israel,Government of Israel,,"AMB, Hamas, PIJ",,"211, 209, 208",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
675,234,13,2004,Israel,Government of Israel,,"AMB, Hamas, PIJ",,"211, 209, 208",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
676,234,13,2005,Israel,Government of Israel,,"Fatah, Hamas, PIJ",,"207, 209, 208",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
677,234,13,2006,Israel,Government of Israel,,"Fatah, Hamas, PIJ, PRC",,"207, 209, 208, 212",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
678,426,126,2006,Israel,Government of Israel,,Hezbollah,,366,0,.,0,. ,.,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Southern Lebanon,1,1,3,1986-09-30,4,2006-07-13,1,1,2006-08-23,1.0,7267.0,666,,,,666,2,17.1
679,234,13,2007,Israel,Government of Israel,,"Fatah, Hamas, PIJ",,"207, 209, 208",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
680,234,13,2008,Israel,Government of Israel,,"Hamas, PIJ",,"209, 208",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
681,234,13,2009,Israel,Government of Israel,,"Hamas, PIJ",,"209, 208",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
682,234,13,2010,Israel,Government of Israel,,PIJ,,208,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
683,234,13,2011,Israel,Government of Israel,,"Hamas, PIJ",,"209, 208",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Palestine,1,1,3,1948-05-15,1,2000-10-01,1,0,,,,666,,,,666,2,17.1
